q1,q2,q3,q5_1,q5_2,q5_3,q5_4,q5_5,q7,q18,q19,q5_scale_mean
4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.4
4.0,6.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,2.8
2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.2
6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,4.0,5.0,5.0,6.2
2.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.6
6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,6.0
4.0,5.0,4.0,7.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.2
3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,5.0,5.0,4.2
5.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
5.0,4.0,3.0,5.0,4.0,3.0,3.0,3.0,1.0,4.0,3.0,3.6
4.0,7.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.6
4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0
3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.8
3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.6
1.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.6
4.0,5.0,4.0,5.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,4.8
5.0,5.0,5.0,5.0,5.0,6.0,4.0,6.0,5.0,5.0,3.0,5.2
5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.2
4.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
2.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0
7.0,7.0,4.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,4.0,2.8
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,3.4
3.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,3.0,4.2
4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,3.0,4.6
6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.8
3.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,4.4
6.0,6.0,5.0,5.0,6.0,6.0,7.0,6.0,5.0,4.0,4.0,6.0
4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
6.0,7.0,6.0,5.0,7.0,6.0,6.0,5.0,6.0,4.0,5.0,5.8
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.4
4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.4
2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0
4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,3.4
2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,3.4
6.0,5.0,6.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.8
4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.6
4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.6
5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,4.0,6.0
1.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,3.0,5.0,5.0,5.4
4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0
2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.2
2.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0
4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.8
4.0,5.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.4
3.0,5.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.2
5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.8
2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,3.4
2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0
5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.6
6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.6
4.0,6.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,5.0,3.0,4.4
5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.8
5.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
5.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.6
5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.6
5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,4.0,5.6
5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.8
6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,5.6
6.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,5.0,3.0,4.0,6.4
5.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,4.0,5.6
6.0,5.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,4.0,3.0,6.4
5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,4.0,4.0,5.4
6.0,5.0,6.0,5.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,6.0
5.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,4.0,5.4
5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.6
5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,5.6
6.0,5.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.6
5.0,3.0,6.0,6.0,3.0,6.0,4.0,6.0,3.0,4.0,5.0,5.0
6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.4
5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,4.0,5.6
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,7.0
6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,4.0,5.0,5.4
5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.4
5.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.4
6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,5.8
5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.8
5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.8
3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0
3.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0
5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,4.0,4.0,5.4
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
5.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.4
5.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,5.4
5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8
4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0
4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0
3.0,6.0,4.0,6.0,3.0,6.0,3.0,6.0,3.0,5.0,4.0,4.8
6.0,7.0,6.0,3.0,6.0,6.0,5.0,7.0,1.0,3.0,3.0,5.4
3.0,5.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,3.2
3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.4
5.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0
7.0,6.0,4.0,5.0,7.0,5.0,5.0,6.0,6.0,2.0,2.0,5.6
6.0,7.0,6.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.2
1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0
3.0,2.0,5.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,5.0,5.2
3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.6
4.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0
3.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.4
5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.4
6.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.6
5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.2
3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0
5.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,5.4
4.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,5.0,4.0,3.2
6.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,4.4
5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,2.0,2.0,5.0
5.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,6.0,4.0,4.0,4.8
6.0,5.0,4.0,6.0,4.0,6.0,5.0,6.0,5.0,5.0,3.0,5.4
5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,5.0
6.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,3.0,4.8
3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.4
5.0,4.0,5.0,4.0,5.0,6.0,5.0,6.0,4.0,4.0,4.0,5.2
4.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,5.2
5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
5.0,5.0,4.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,5.0
6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,5.0,4.0,4.0,5.4
5.0,4.0,6.0,6.0,5.0,6.0,4.0,6.0,6.0,5.0,4.0,5.4
5.0,5.0,4.0,6.0,4.0,6.0,4.0,6.0,5.0,4.0,3.0,5.2
5.0,4.0,5.0,6.0,4.0,6.0,4.0,5.0,6.0,4.0,4.0,5.0
6.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,6.0,4.0,4.0,4.8
6.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.8
4.0,6.0,4.0,5.0,3.0,3.0,6.0,5.0,5.0,3.0,4.0,4.4
6.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.6
5.0,5.0,6.0,5.0,4.0,6.0,4.0,6.0,5.0,4.0,4.0,5.0
5.0,4.0,5.0,6.0,4.0,5.0,4.0,5.0,6.0,5.0,3.0,4.8
3.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.6
6.0,5.0,5.0,5.0,4.0,6.0,3.0,5.0,6.0,4.0,4.0,4.6
3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,3.6
5.0,5.0,5.0,5.0,6.0,4.0,5.0,4.0,6.0,4.0,4.0,4.8
6.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.6
6.0,5.0,5.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,4.8
6.0,5.0,6.0,5.0,4.0,6.0,5.0,6.0,5.0,4.0,4.0,5.2
4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0
5.0,5.0,5.0,6.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.8
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0
3.0,5.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.6
2.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0
6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.6
6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.6
5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.8
6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0
6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.8
6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.2
5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.6
3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,2.8
4.0,4.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,3.0,5.4
3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,4.0,3.0,2.4
6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.4
6.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.6
6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,6.8
6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
7.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,6.8
7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
6.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.2
7.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,6.8
6.0,6.0,6.0,6.0,7.0,6.0,7.0,6.0,6.0,5.0,5.0,6.4
6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.4
6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,5.0,5.0,6.2
3.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0
7.0,6.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,6.6
3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,3.0,4.2
6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,6.2
7.0,6.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.4
7.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.2
6.0,7.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.4
6.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,6.8
6.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,6.0,6.0,7.0,7.0,7.0,6.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
6.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,6.8
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,6.8
7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
6.0,7.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,4.2
6.0,6.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,5.0,5.0,4.2
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
5.0,3.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,3.0,5.2
4.0,5.0,3.0,3.0,5.0,4.0,3.0,4.0,4.0,3.0,2.0,3.8
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.2
7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,6.4
2.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.8
7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.6
7.0,6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,5.0,5.0,6.6
4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.6
5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,5.6
7.0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,6.6
7.0,6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,5.0,5.0,6.6
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
5.0,4.0,3.0,4.0,3.0,6.0,4.0,5.0,3.0,3.0,4.0,4.4
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0
5.0,5.0,6.0,6.0,4.0,5.0,6.0,5.0,6.0,3.0,4.0,5.2
3.0,2.0,4.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,4.0,5.0
6.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,5.6
5.0,3.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.8
7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,5.0,5.0,6.6
4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,3.0,4.0,5.6
5.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.4
3.0,2.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.4
6.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.6
6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,5.8
6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,5.2
5.0,5.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,5.0,4.0,2.4
6.0,7.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.6
5.0,4.0,6.0,5.0,4.0,6.0,4.0,5.0,5.0,4.0,3.0,4.8
6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.2
5.0,6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,5.0,6.0
4.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,4.0,3.0,5.6
6.0,5.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,6.2
6.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,4.0,5.0,5.6
5.0,4.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0
6.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,5.6
5.0,4.0,6.0,3.0,5.0,4.0,3.0,5.0,2.0,4.0,3.0,4.0
4.0,3.0,4.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,3.0,4.2
5.0,3.0,4.0,4.0,3.0,6.0,4.0,4.0,3.0,3.0,4.0,4.2
4.0,2.0,4.0,4.0,4.0,3.0,5.0,6.0,2.0,2.0,3.0,4.4
7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,7.0
5.0,4.0,6.0,5.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,5.0
6.0,7.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0
5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,4.0,3.0,4.4
6.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,3.0,3.0,5.2
3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.6
5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.8
4.0,5.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,4.8
7.0,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.2
5.0,5.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,5.0,4.0,1.8
6.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.4
7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,5.0,6.6
6.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,6.0,3.0,4.0,5.0
5.0,4.0,5.0,5.0,4.0,6.0,3.0,4.0,5.0,4.0,3.0,4.4
5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,2.0,4.8
6.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,6.4
7.0,6.0,7.0,6.0,7.0,7.0,6.0,6.0,7.0,5.0,5.0,6.4
6.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,5.0,6.6
7.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.8
7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,5.0,6.8
6.0,7.0,7.0,6.0,7.0,7.0,6.0,7.0,7.0,5.0,5.0,6.6
4.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,4.0,3.0,4.0,3.8
3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0
3.0,5.0,4.0,3.0,5.0,4.0,6.0,4.0,4.0,3.0,4.0,4.4
3.0,4.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.6
4.0,5.0,3.0,4.0,3.0,6.0,5.0,4.0,3.0,3.0,4.0,4.4
6.0,7.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.6
5.0,4.0,3.0,3.0,6.0,4.0,6.0,3.0,4.0,2.0,4.0,4.4
6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.6
5.0,3.0,5.0,3.0,3.0,6.0,4.0,4.0,3.0,2.0,4.0,4.0
6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.6
6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,5.6
5.0,5.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.8
6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.6
4.0,3.0,4.0,3.0,6.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0
5.0,3.0,4.0,5.0,4.0,6.0,4.0,3.0,5.0,4.0,2.0,4.4
5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.6
2.0,3.0,4.0,3.0,6.0,4.0,6.0,2.0,3.0,4.0,3.0,4.2
6.0,7.0,5.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.8
5.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.4
6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.8
4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0
5.0,6.0,4.0,6.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.8
3.0,5.0,3.0,3.0,5.0,5.0,3.0,6.0,4.0,4.0,2.0,4.4
5.0,4.0,4.0,4.0,3.0,5.0,6.0,4.0,3.0,4.0,2.0,4.4
4.0,3.0,5.0,4.0,3.0,6.0,5.0,3.0,3.0,4.0,3.0,4.2
5.0,5.0,6.0,6.0,4.0,5.0,7.0,6.0,6.0,3.0,4.0,5.6
5.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0
4.0,3.0,5.0,3.0,6.0,4.0,4.0,5.0,2.0,4.0,3.0,4.4
6.0,7.0,6.0,6.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.8
6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.2
