Variable Name,Variable Label,Value Code,Value Label
Q21,문21. 5년 후 수원시민이 경험하는 위험 변화 예측,5.1,증가
Q21,문21. 5년 후 수원시민이 경험하는 위험 변화 예측,5.2,비슷
Q21,문21. 5년 후 수원시민이 경험하는 위험 변화 예측,5.3,감소
Q21,문21. 5년 후 수원시민이 경험하는 위험 변화 예측,9,모름/무응답
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,1,①매우 나쁘다
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,2,②
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,3,③
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,4,④보통
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,5,⑤
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,6,⑥
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,7,⑦매우 좋다
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,7.1,나쁨
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,7.2,보통
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,7.3,좋음
Q22a1,문22. 수원시 환경문제 수준 - 1. 쓰레기/폐기물,9,모름/무응답
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,1,①매우 나쁘다
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,2,②
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,3,③
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,4,④보통
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,5,⑤
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,6,⑥
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,7,⑦매우 좋다
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,7.1,나쁨
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,7.2,보통
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,7.3,좋음
Q22a2,문22. 수원시 환경문제 수준 - 2. 기후변화/이상기온,9,모름/무응답
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,1,①매우 나쁘다
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,2,②
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,3,③
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,4,④보통
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,5,⑤
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,6,⑥
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,7,⑦매우 좋다
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,7.1,나쁨
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,7.2,보통
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,7.3,좋음
Q22a3,문22. 수원시 환경문제 수준 - 3. 대기오염/미세먼지,9,모름/무응답
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,1,①매우 나쁘다
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,2,②
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,3,③
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,4,④보통
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,5,⑤
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,6,⑥
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,7,⑦매우 좋다
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,7.1,나쁨
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,7.2,보통
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,7.3,좋음
Q22a4,문22. 수원시 환경문제 수준 - 4. 녹지/생물다양성,9,모름/무응답
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,1,①매우 나쁘다
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,2,②
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,3,③
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,4,④보통
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,5,⑤
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,6,⑥
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,7,⑦매우 좋다
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,7.1,나쁨
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,7.2,보통
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,7.3,좋음
Q22a5,문22. 수원시 환경문제 수준 - 5. 하천/호수 수질,9,모름/무응답
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,1,①매우 나쁘다
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,2,②
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,3,③
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,4,④보통
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,5,⑤
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,6,⑥
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,7,⑦매우 좋다
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,7.1,나쁨
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,7.2,보통
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,7.3,좋음
Q22a6,문22. 수원시 환경문제 수준 - 6. 소음/진동,9,모름/무응답
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,1,①전혀 실천하지 않는다
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,2,②
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,3,③
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,4,④보통
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,5,⑤
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,6,⑥
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,7,⑦적극적으로 실천한다
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,7.1,비실천
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,7.2,보통
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,7.3,실천
Q23a1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 1. 재활용 분리배출 철저,9,모름/무응답
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,1,①전혀 실천하지 않는다
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,2,②
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,3,③
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,4,④보통
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,5,⑤
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,6,⑥
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,7,⑦적극적으로 실천한다
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,7.1,비실천
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,7.2,보통
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,7.3,실천
Q23a2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 2. 플라스틱 제품 구입 자제,9,모름/무응답
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,1,①전혀 실천하지 않는다
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,2,②
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,3,③
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,4,④보통
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,5,⑤
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,6,⑥
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,7,⑦적극적으로 실천한다
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,7.1,비실천
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,7.2,보통
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,7.3,실천
Q23a3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(자원순환) - 3. 일회용품 사용 자제,9,모름/무응답
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,1,①전혀 실천하지 않는다
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,2,②
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,3,③
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,4,④보통
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,5,⑤
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,6,⑥
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,7,⑦적극적으로 실천한다
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,7.1,비실천
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,7.2,보통
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,7.3,실천
Q23b1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 1. 친환경자동차 구매,9,모름/무응답
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,1,①전혀 실천하지 않는다
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,2,②
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,3,③
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,4,④보통
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,5,⑤
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,6,⑥
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,7,⑦적극적으로 실천한다
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,7.1,비실천
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,7.2,보통
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,7.3,실천
Q23b2,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 2. 친환경적인 운전습관,9,모름/무응답
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,1,①전혀 실천하지 않는다
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,2,②
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,3,③
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,4,④보통
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,5,⑤
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,6,⑥
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,7,⑦적극적으로 실천한다
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,7.1,비실천
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,7.2,보통
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,7.3,실천
Q23b3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(수송) - 3. 친환경 교통수단 이용,9,모름/무응답
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,1,①전혀 실천하지 않는다
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,2,②
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,3,③
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,4,④보통
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,5,⑤
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,6,⑥
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,7,⑦적극적으로 실천한다
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,7.1,비실천
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,7.2,보통
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,7.3,실천
Q23c1,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 1. 국내생산 식재료 구매,9,모름/무응답
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",1,①전혀 실천하지 않는다
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",2,②
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",3,③
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",4,④보통
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",5,⑤
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",6,⑥
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",7,⑦적극적으로 실천한다
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",7.1,비실천
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",7.2,보통
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",7.3,실천
Q23c2,"문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 2. 친환경, 재활용 제품 고려",9,모름/무응답
Q23c3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 3. 쓰레기 배출 감소,1,①전혀 실천하지 않는다
Q23c3,문23. 환경보전 및 기후변화 대응하기 위한 실천 노력(소비) - 3. 쓰레기 배출 감소,2,②
